,Total_Stops,Price,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Day,Month,TotalTime,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,dep_timezone_Morning,dep_timezone_Afternoon,dep_timezone_Evening,arrival_timezone_Morning,arrival_timezone_Afternoon,arrival_timezone_Evening,Additional_Info_1 short layover,Additional_Info_2 long layover,Additional_Info_business class,Additional_Info_change airports,Additional_Info_in-flight meal not included,Additional_Info_no check-in baggage included,Additional_Info_red-eye flight
5643,0,4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2.8333333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5644,1,13502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,5.083333333333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5645,1,8372,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,6.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5646,0,6121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,4,2.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5647,0,5613,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,21,3,2.5833333333333335,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5648,1,5298,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,4,5.333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5649,1,15764,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,17.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5650,1,6253,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,6,14.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5651,1,8586,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,6.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5652,2,12273,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,22.083333333333332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,0,2227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,5,1.5,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5654,0,5769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,3.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5655,0,6216,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,18,4,3.1666666666666665,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5656,1,6386,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,5.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5657,1,16108,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9.25,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5658,0,3873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,24,5,2.3333333333333335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5659,1,6270,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,4,14.916666666666666,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5660,0,5911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,2.8333333333333335,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5661,1,15077,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,3,10.083333333333334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5662,1,31825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,14.833333333333334,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5663,1,8479,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,5,7.25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5664,1,9397,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,5,25.916666666666668,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5665,1,10262,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,27.583333333333332,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5666,0,4729,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,4,3.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5667,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,25.5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5668,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,2.5833333333333335,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5669,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,6,2.75,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5670,0,2050,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5671,1,8371,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,11.75,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5672,1,12192,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,9.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5673,1,14629,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,3,12.833333333333334,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5674,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,4,2.9166666666666665,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5675,1,14323,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,6.25,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5676,2,15129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,23.166666666666668,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5677,1,6758,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,14.333333333333334,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5678,1,14848,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,5,10.25,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5679,2,12358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,27.833333333333332,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5680,0,4030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,5,3.0833333333333335,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
5681,0,4960,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,2.5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5682,2,8656,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,26.583333333333332,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5683,1,14871,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,3,11.833333333333334,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5684,1,4563,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,7.333333333333333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5685,0,4784,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,1.4166666666666667,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5686,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2.8333333333333335,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5687,0,3687,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,5,2.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5688,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,4,2.9166666666666665,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5689,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,4,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5690,1,7174,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,4,16.833333333333332,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5691,2,11071,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,3,24.833333333333332,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5692,1,6979,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,5,16.083333333333332,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5693,0,3850,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,5,2.3333333333333335,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
5694,1,13044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,6,13.333333333333334,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
5695,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,7.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5696,2,13801,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,18.333333333333332,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5697,0,4823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2.8333333333333335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5698,1,6587,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,25.583333333333332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,0,2227,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,6,1.5833333333333333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5700,1,14151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,21.416666666666668,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5701,2,25430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,38.583333333333336,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5702,0,4319,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,6,2.9166666666666665,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5703,1,14462,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,27.666666666666668,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5704,1,8586,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,27.583333333333332,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5705,1,7662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,11.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5706,0,4995,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,5,1.4166666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5707,1,7408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,6,12.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5708,0,5678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15,3,1.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5709,0,5678,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,6,1.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5710,1,26890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,15.833333333333334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5711,2,13904,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,37.416666666666664,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5712,2,15318,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,8.416666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5713,1,8452,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,5,26.333333333333332,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
5714,1,6314,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,10.416666666666666,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5715,1,10203,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,10.416666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5716,0,3597,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,15,6,2.25,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5717,1,8266,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,12,6,8.916666666666666,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
5718,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,14.75,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
5719,1,36235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,7.25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5720,1,14871,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,12.583333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5721,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,3.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5722,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,4,2.5833333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5723,0,7303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2.9166666666666665,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5724,1,13587,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,6,9.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5725,1,7740,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18,5,7.583333333333333,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5726,0,7295,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2.4166666666666665,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5727,1,18916,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,3,7.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5728,1,8266,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,5,6.416666666666667,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5729,1,12373,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,5,26.166666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5730,1,11188,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,18,5,9.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5731,1,14151,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,8.416666666666666,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5732,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,11.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5733,0,7229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,4,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5734,1,12242,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,3,19.416666666666668,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5735,1,9134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,3,5.416666666666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5736,0,3943,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2.8333333333333335,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5737,0,6961,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,2.75,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5738,2,23843,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,3,8.333333333333334,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5739,0,3597,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,24,5,2.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5740,1,7408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,8.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5741,0,3257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,5,2.6666666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5742,0,1965,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,5,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5743,1,9100,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,3,12.583333333333334,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5744,0,3100,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,6,1.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5745,1,26890,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10.416666666666666,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5746,0,8016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,6,3.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5747,1,12173,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,3,23.916666666666668,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5748,1,8784,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,5,16.083333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5749,1,5298,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,5.333333333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5750,1,11087,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,24.583333333333332,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5751,1,5409,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,6,4.916666666666667,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5752,1,5842,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,6.166666666666667,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5753,0,2228,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,3,1.5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5754,0,3543,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,5,2.3333333333333335,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5755,1,7228,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,5.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5756,1,6287,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,4,7.083333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5757,1,13377,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,12.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5758,0,6985,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2.75,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5759,1,8372,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,6,6.25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5760,2,14687,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,20.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5761,0,9564,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,3.25,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5762,1,12080,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,12,3,8.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5763,2,18275,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,6,7.666666666666667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5764,1,6093,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,6,13.5,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5765,2,14861,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,3,22.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,0,4804,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,5,2.5833333333333335,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5767,1,9314,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,22.75,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5768,1,9794,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,5,10.25,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5769,2,13029,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,5,13.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5770,0,3841,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,6,2.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5771,1,12284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,5.25,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5772,1,14714,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,6.583333333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5773,1,7064,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,16.083333333333332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5774,0,5198,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5775,1,14781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,5,9.833333333333334,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5776,2,13381,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,23.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5777,0,6094,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,2.8333333333333335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5778,1,5298,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,6,5.333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5779,1,7408,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,6,11.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5780,1,14388,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,5,14.833333333333334,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5781,2,9443,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,6,23.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5782,2,11762,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,36.166666666666664,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5783,1,7480,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,6,20.916666666666668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5784,0,5406,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,3.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5785,0,9564,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,6,3.25,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
5786,2,10368,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,6,9.333333333333334,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5787,1,5636,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,5.25,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5788,0,1965,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
